ID,isDelinquent,term,gender,purpose,home_ownership,age,FICO
1613,1,36 months,Female,Wedding,Mortgage,20-25,300-500
1614,0,36 months,Female,House,Rent,>25,>500
1615,0,36 months,Male,House,Mortgage,20-25,>500
1616,1,36 months,Female,House,Rent,>25,300-500
1617,0,36 months,Female,House,Mortgage,20-25,300-500
1618,1,36 months,Male,House,Rent,20-25,300-500
1619,0,60 months,Male,House,Mortgage,>25,>500
1620,1,36 months,Female,Other,Mortgage,>25,300-500
1621,0,36 months,Female,Other,Mortgage,20-25,>500
1622,1,36 months,Female,House,Mortgage,20-25,>500
1623,1,36 months,Female,House,Rent,20-25,300-500
1624,1,36 months,Male,Other,Rent,>25,>500
1625,1,36 months,Male,Personal,Rent,20-25,300-500
1626,1,36 months,Female,House,Mortgage,20-25,300-500
1627,0,36 months,Female,House,Mortgage,>25,>500
1628,0,36 months,Male,House,Mortgage,20-25,300-500
1629,1,36 months,Female,House,Rent,>25,300-500
1630,1,36 months,Female,House,Rent,>25,300-500
1631,1,36 months,Male,House,Rent,>25,>500
1632,1,36 months,Male,House,Rent,20-25,300-500
1633,1,36 months,Male,House,Mortgage,20-25,300-500
1634,1,36 months,Male,House,Mortgage,>25,>500
1635,1,36 months,Male,Other,Own,20-25,300-500
1636,1,36 months,Male,Car,Mortgage,>25,>500
1637,0,36 months,Female,Car,Mortgage,>25,>500
1638,0,36 months,Male,Car,Rent,>25,>500
1639,1,36 months,Male,House,Mortgage,20-25,300-500
1640,1,36 months,Female,Personal,Mortgage,>25,300-500
1641,1,36 months,Male,House,Mortgage,20-25,300-500
1642,1,36 months,Male,House,Rent,>25,>500
1643,0,36 months,Male,Car,Rent,20-25,>500
1644,0,36 months,Female,House,Rent,>25,>500
1645,1,36 months,Female,Car,Mortgage,>25,300-500
1646,0,36 months,Male,House,Rent,20-25,300-500
1647,1,36 months,Female,House,Mortgage,20-25,300-500
1648,1,36 months,Male,House,Rent,20-25,300-500
1649,1,36 months,Female,Other,Mortgage,>25,300-500
1650,1,36 months,Male,House,Mortgage,>25,>500
1651,1,36 months,Male,House,Mortgage,>25,>500
1652,1,36 months,Female,House,Rent,>25,300-500
1653,1,36 months,Female,House,Mortgage,20-25,300-500
1654,1,36 months,Female,House,Rent,>25,300-500
1655,1,60 months,Male,House,Rent,20-25,>500
1656,1,36 months,Male,House,Own,20-25,>500
1657,1,36 months,Male,House,Mortgage,>25,>500
1658,1,36 months,Male,House,Rent,20-25,300-500
1659,1,36 months,Female,Car,Mortgage,>25,>500
1660,1,36 months,Male,Car,Mortgage,20-25,300-500
1661,1,36 months,Female,Other,Rent,20-25,300-500
1662,1,36 months,Female,House,Mortgage,>25,300-500
1663,1,36 months,Female,House,Rent,>25,300-500
1664,1,36 months,Female,Wedding,Mortgage,>25,300-500
1665,1,36 months,Male,House,Mortgage,20-25,300-500
1666,1,36 months,Male,House,Rent,20-25,300-500
1667,1,36 months,Female,Other,Rent,>25,300-500
1668,1,36 months,Female,House,Rent,>25,300-500
1669,1,36 months,Male,House,Rent,20-25,300-500
1670,1,36 months,Male,Other,Mortgage,20-25,300-500
1671,1,36 months,Male,Car,Rent,20-25,300-500
1672,1,36 months,Male,House,Own,>25,>500
1673,1,36 months,Female,House,Rent,>25,300-500
1674,1,36 months,Male,Other,Rent,20-25,300-500
1675,0,36 months,Female,House,Rent,>25,>500
1676,1,36 months,Male,House,Mortgage,20-25,300-500
1677,0,36 months,Male,House,Rent,20-25,300-500
1678,1,36 months,Male,House,Rent,20-25,300-500
1679,1,36 months,Male,Car,Rent,20-25,300-500
1680,1,36 months,Male,House,Mortgage,20-25,300-500
1681,1,36 months,Male,House,Rent,20-25,300-500
1682,1,36 months,Male,Personal,Mortgage,20-25,300-500
1683,1,36 months,Male,House,Mortgage,>25,>500
1684,1,36 months,Female,House,Mortgage,>25,300-500
1685,0,36 months,Male,Personal,Own,20-25,>500
1686,0,36 months,Female,House,Mortgage,20-25,>500
1687,1,36 months,Male,Other,Mortgage,>25,>500
1688,1,36 months,Female,Personal,Mortgage,>25,300-500
1689,1,36 months,Male,Other,Mortgage,>25,>500
1690,1,36 months,Female,House,Mortgage,20-25,300-500
1691,1,36 months,Male,House,Rent,20-25,300-500
1692,0,36 months,Male,House,Rent,>25,>500
1693,0,60 months,Male,House,Rent,>25,300-500
1694,0,36 months,Female,Medical,Mortgage,>25,>500
1695,1,36 months,Female,House,Rent,>25,>500
1696,0,36 months,Male,Car,Mortgage,20-25,300-500
1697,1,36 months,Male,House,Mortgage,20-25,>500
1698,1,36 months,Male,Personal,Mortgage,>25,>500
1699,1,36 months,Female,Personal,Own,>25,300-500
1700,1,36 months,Male,House,Rent,20-25,300-500
1701,1,36 months,Male,House,Rent,20-25,300-500
1702,0,36 months,Male,House,Mortgage,20-25,300-500
1703,1,36 months,Male,House,Rent,20-25,300-500
1704,0,36 months,Female,Car,Mortgage,>25,>500
1705,1,36 months,Female,House,Mortgage,>25,300-500
1706,1,36 months,Male,Car,Mortgage,20-25,300-500
1707,1,36 months,Female,House,Mortgage,>25,300-500
1708,1,36 months,Male,House,Rent,20-25,300-500
1709,1,36 months,Female,House,Rent,>25,300-500
1710,1,36 months,Female,Medical,Rent,>25,300-500
1711,1,36 months,Female,Personal,Mortgage,>25,300-500
1712,0,36 months,Female,House,Rent,20-25,>500
1713,1,36 months,Female,Medical,Mortgage,>25,300-500
1714,0,36 months,Female,House,Rent,>25,>500
1715,0,36 months,Male,Car,Rent,20-25,300-500
1716,0,36 months,Male,House,Rent,20-25,300-500
1717,1,36 months,Female,Wedding,Mortgage,>25,300-500
1718,0,36 months,Female,Car,Rent,20-25,>500
1719,1,36 months,Female,Other,Rent,>25,300-500
1720,1,36 months,Male,Car,Mortgage,20-25,300-500
1721,0,36 months,Male,Personal,Mortgage,20-25,>500
1722,1,36 months,Female,Car,Rent,20-25,>500
1723,1,36 months,Male,Other,Rent,>25,>500
1724,0,36 months,Male,House,Rent,20-25,>500
1725,1,60 months,Male,House,Mortgage,20-25,>500
1726,1,36 months,Female,Other,Own,>25,300-500
1727,1,36 months,Male,House,Mortgage,>25,>500
1728,0,36 months,Female,House,Mortgage,20-25,>500
1729,0,36 months,Female,Car,Rent,>25,>500
1730,1,36 months,Male,Wedding,Rent,20-25,>500
1731,1,36 months,Male,House,Rent,20-25,300-500
1732,0,60 months,Male,House,Own,>25,>500
1733,1,36 months,Male,House,Mortgage,20-25,300-500
1734,0,36 months,Female,Personal,Mortgage,20-25,>500
1735,0,60 months,Male,Personal,Rent,>25,>500
1736,1,36 months,Male,Car,Own,>25,>500
1737,1,36 months,Female,House,Own,20-25,>500
1738,1,36 months,Female,Other,Rent,>25,300-500
1739,0,36 months,Male,Personal,Mortgage,20-25,300-500
1740,0,36 months,Female,Other,Mortgage,20-25,>500
1741,1,36 months,Male,House,Mortgage,20-25,300-500
1742,1,36 months,Female,House,Rent,>25,>500
1743,1,36 months,Male,Car,Mortgage,20-25,300-500
1744,0,36 months,Female,House,Rent,>25,>500
1745,1,36 months,Female,House,Rent,20-25,300-500
1746,1,36 months,Male,House,Rent,>25,>500
1747,0,36 months,Male,House,Mortgage,20-25,>500
1748,1,36 months,Male,Other,Mortgage,>25,>500
1749,1,36 months,Female,House,Mortgage,20-25,>500
1750,0,60 months,Male,House,Rent,>25,300-500
1751,1,36 months,Male,House,Rent,20-25,300-500
1752,1,36 months,Male,Car,Rent,>25,>500
1753,1,36 months,Male,House,Rent,20-25,300-500
1754,1,36 months,Male,Other,Mortgage,20-25,300-500
1755,0,60 months,Male,other,Mortgage,>25,300-500
1756,1,36 months,Male,House,Own,20-25,300-500
1757,0,36 months,Male,House,Mortgage,20-25,300-500
1758,1,36 months,Female,Car,Rent,20-25,300-500
1759,1,36 months,Male,House,Mortgage,20-25,300-500
1760,1,36 months,Female,Car,Rent,20-25,300-500
1761,1,36 months,Female,House,Mortgage,>25,300-500
1762,1,36 months,Female,House,Mortgage,>25,>500
1763,1,36 months,Female,Personal,Mortgage,20-25,300-500
1764,1,36 months,Male,House,Rent,20-25,300-500
1765,0,36 months,Female,House,Mortgage,20-25,>500
1766,1,36 months,Male,House,Rent,20-25,300-500
1767,1,36 months,Female,Car,Mortgage,>25,>500
1768,1,36 months,Male,House,Mortgage,20-25,300-500
1769,0,36 months,Female,Personal,Mortgage,20-25,300-500
1770,1,36 months,Female,House,Rent,>25,300-500
1771,0,36 months,Female,House,Mortgage,20-25,>500
1772,1,36 months,Male,Car,Rent,20-25,300-500
1773,1,36 months,Female,House,Mortgage,20-25,>500
1774,1,60 months,Male,House,Rent,20-25,>500
1775,0,36 months,Male,Car,Mortgage,20-25,300-500
1776,1,36 months,Female,House,Mortgage,>25,300-500
1777,1,36 months,Male,House,Rent,20-25,300-500
1778,0,36 months,Female,House,Rent,20-25,>500
1779,1,36 months,Female,House,Rent,>25,300-500
1780,1,36 months,Female,House,Rent,>25,300-500
1781,1,36 months,Male,House,Rent,>25,>500
1782,1,36 months,Female,House,Own,20-25,300-500
1783,1,36 months,Female,Car,Own,>25,300-500
1784,1,36 months,Female,Other,Mortgage,>25,300-500
1785,1,36 months,Male,House,Rent,>25,>500
1786,1,36 months,Male,Medical,Rent,>25,>500
1787,1,36 months,Female,House,Rent,>25,>500
1788,1,36 months,Male,House,Rent,20-25,300-500
1789,1,36 months,Male,House,Mortgage,>25,>500
1790,0,60 months,Male,House,Mortgage,>25,300-500
1791,1,36 months,Male,House,Mortgage,20-25,300-500
1792,1,36 months,Male,House,Rent,20-25,300-500
1793,1,36 months,Male,House,Rent,20-25,300-500
1794,0,36 months,Female,House,Mortgage,>25,>500
1795,0,36 months,Male,Car,Mortgage,>25,>500
1796,1,36 months,Female,Car,Rent,>25,300-500
1797,1,36 months,Female,House,Rent,>25,300-500
1798,0,36 months,Female,House,Rent,20-25,>500
1799,1,36 months,Male,Personal,Mortgage,20-25,300-500
1800,0,36 months,Female,Wedding,Mortgage,>25,>500
1801,1,36 months,Male,House,Rent,20-25,300-500
1802,1,36 months,Male,House,Mortgage,20-25,300-500
1803,0,36 months,Male,House,Rent,>25,>500
1804,1,36 months,Female,Personal,Mortgage,>25,300-500
1805,1,36 months,Female,House,Mortgage,20-25,>500
1806,0,36 months,Female,House,Rent,>25,>500
1807,0,36 months,Male,Car,Rent,20-25,300-500
1808,1,60 months,Male,Car,Mortgage,20-25,>500
1809,1,36 months,Male,Car,Rent,20-25,300-500
1810,1,36 months,Female,House,Rent,>25,300-500
1811,0,36 months,Male,House,Rent,20-25,300-500
1812,0,36 months,Male,Wedding,Rent,20-25,>500
1813,1,36 months,Male,House,Own,>25,>500
1814,0,36 months,Female,House,Rent,>25,>500
1815,0,60 months,Male,House,Mortgage,20-25,>500
1816,1,36 months,Female,Other,Mortgage,>25,>500
1817,0,36 months,Male,Wedding,Rent,>25,>500
1818,1,36 months,Female,House,Mortgage,>25,300-500
1819,0,36 months,Female,House,Rent,20-25,>500
1820,1,36 months,Male,House,Rent,20-25,300-500
1821,1,36 months,Male,Other,Mortgage,>25,>500
1822,1,36 months,Female,Wedding,Mortgage,>25,300-500
1823,0,36 months,Male,House,Rent,20-25,300-500
1824,1,36 months,Male,Car,Mortgage,20-25,300-500
1825,0,36 months,Female,House,Rent,>25,>500
1826,1,36 months,Female,House,Mortgage,>25,300-500
1827,1,36 months,Female,Other,Own,>25,300-500
1828,0,36 months,Female,House,Mortgage,>25,>500
1829,0,60 months,Male,House,Own,>25,300-500
1830,1,36 months,Female,Car,Rent,>25,>500
1831,1,36 months,Male,Wedding,Rent,20-25,300-500
1832,1,36 months,Male,Car,Rent,20-25,300-500
1833,0,36 months,Female,Other,Mortgage,>25,>500
1834,1,36 months,Female,Personal,Mortgage,20-25,300-500
1835,1,36 months,Female,Other,Rent,>25,>500
1836,1,36 months,Male,House,Mortgage,>25,>500
1837,0,36 months,Female,Other,Mortgage,>25,>500
1838,1,36 months,Male,House,Rent,>25,>500
1839,0,36 months,Male,House,Rent,20-25,300-500
1840,0,36 months,Male,Car,Rent,20-25,300-500
1841,1,36 months,Female,House,Rent,>25,300-500
1842,1,36 months,Female,House,Own,>25,300-500
1843,1,36 months,Male,House,Rent,20-25,300-500
1844,1,36 months,Female,House,Own,>25,300-500
1845,1,36 months,Female,Car,Rent,>25,300-500
1846,1,36 months,Male,Personal,Mortgage,20-25,300-500
1847,1,36 months,Male,House,Rent,>25,>500
1848,0,36 months,Female,House,Rent,20-25,>500
1849,1,36 months,Female,House,Mortgage,>25,300-500
1850,0,36 months,Female,Other,Mortgage,>25,>500
1851,1,36 months,Male,House,Mortgage,20-25,300-500
1852,1,36 months,Male,Car,Mortgage,20-25,300-500
1853,1,36 months,Male,House,Rent,20-25,300-500
1854,0,36 months,Female,Other,Rent,>25,>500
1855,1,36 months,Female,House,Rent,>25,300-500
1856,0,36 months,Female,Car,Rent,>25,>500
1857,0,36 months,Female,House,Mortgage,20-25,>500
1858,0,60 months,Male,House,Mortgage,>25,>500
1859,0,36 months,Male,House,Rent,20-25,>500
1860,1,36 months,Female,House,Rent,20-25,300-500
1861,0,60 months,Male,House,Mortgage,>25,>500
1862,0,36 months,Female,House,Rent,20-25,>500
1863,0,36 months,Female,House,Rent,20-25,>500
1864,1,36 months,Female,Other,Mortgage,>25,300-500
1865,1,36 months,Female,Personal,Mortgage,>25,300-500
1866,0,36 months,Male,House,Rent,>25,>500
1867,1,36 months,Male,House,Mortgage,20-25,300-500
1868,0,36 months,Female,Personal,Mortgage,>25,>500
1869,0,36 months,Female,House,Mortgage,>25,>500
1870,0,36 months,Female,Wedding,Rent,>25,>500
1871,0,36 months,Male,House,Own,20-25,>500
1872,1,36 months,Male,Other,Own,>25,>500
1873,1,36 months,Male,House,Mortgage,20-25,300-500
1874,1,36 months,Male,Personal,Rent,20-25,300-500
1875,1,36 months,Male,Other,Mortgage,20-25,>500
1876,1,36 months,Male,Car,Mortgage,20-25,300-500
1877,0,36 months,Female,Car,Mortgage,>25,>500
1878,1,36 months,Female,Car,Rent,>25,300-500
1879,1,36 months,Male,House,Rent,>25,>500
1880,1,36 months,Female,Car,Rent,>25,300-500
1881,1,36 months,Male,House,Rent,20-25,300-500
1882,0,36 months,Female,Personal,Mortgage,20-25,>500
1883,1,36 months,Female,House,Mortgage,>25,300-500
1884,1,36 months,Male,Car,Mortgage,>25,>500
1885,1,36 months,Female,Car,Mortgage,>25,300-500
1886,0,60 months,Male,Car,Mortgage,>25,300-500
1887,1,36 months,Female,Medical,Mortgage,>25,300-500
1888,0,36 months,Female,Car,Rent,20-25,>500
1889,1,36 months,Female,House,Own,>25,300-500
1890,1,36 months,Female,Other,Rent,>25,300-500
1891,1,36 months,Female,House,Rent,>25,300-500
1892,1,36 months,Female,House,Mortgage,>25,300-500
1893,1,36 months,Male,Car,Mortgage,20-25,300-500
1894,0,36 months,Female,House,Mortgage,20-25,>500
1895,0,36 months,Female,Wedding,Rent,20-25,>500
1896,1,36 months,Female,Personal,Mortgage,>25,300-500
1897,1,36 months,Female,House,Rent,>25,300-500
1898,0,36 months,Female,Personal,Mortgage,20-25,>500
1899,1,36 months,Female,House,Rent,20-25,>500
1900,1,36 months,Female,House,Own,>25,>500
1901,1,36 months,Female,Personal,Mortgage,>25,300-500
1902,1,36 months,Male,House,Mortgage,20-25,300-500
1903,1,36 months,Female,Car,Rent,20-25,300-500
1904,1,36 months,Male,Car,Rent,20-25,300-500
1905,1,36 months,Female,Other,Rent,>25,>500
1906,1,36 months,Female,Car,Mortgage,>25,300-500
1907,1,36 months,Female,House,Mortgage,>25,300-500
1908,1,36 months,Female,House,Rent,>25,>500
1909,1,36 months,Female,Other,Rent,>25,>500
1910,1,36 months,Female,Other,Rent,>25,300-500
1911,1,36 months,Male,House,Mortgage,20-25,300-500
1912,1,36 months,Male,Car,Mortgage,20-25,300-500
1913,0,36 months,Female,House,Mortgage,20-25,>500
1914,0,36 months,Male,House,Mortgage,20-25,300-500
1915,1,36 months,Female,House,Mortgage,>25,300-500
1916,0,36 months,Male,House,Mortgage,>25,>500
1917,1,36 months,Male,Other,Mortgage,>25,>500
1918,1,36 months,Male,House,Mortgage,20-25,300-500
1919,1,36 months,Male,Personal,Mortgage,20-25,300-500
1920,1,36 months,Male,Personal,Mortgage,>25,>500
1921,0,60 months,Male,House,Mortgage,>25,>500
1922,1,36 months,Female,House,Rent,>25,300-500
1923,1,36 months,Female,Other,Mortgage,20-25,300-500
1924,0,36 months,Male,House,Mortgage,20-25,>500
1925,1,36 months,Female,House,Rent,>25,300-500
1926,1,36 months,Female,House,Own,>25,>500
1927,0,36 months,Female,House,Rent,>25,>500
1928,1,36 months,Male,Car,Rent,20-25,300-500
1929,0,36 months,Female,House,Rent,>25,>500
1930,0,36 months,Male,House,Rent,>25,>500
1931,1,60 months,Male,Car,Mortgage,20-25,>500
1932,1,36 months,Female,House,Mortgage,>25,300-500
1933,0,36 months,Female,House,Rent,>25,>500
1934,1,60 months,Male,Car,Own,20-25,>500
1935,0,36 months,Female,House,Own,>25,>500
1936,1,36 months,Male,House,Mortgage,20-25,300-500
1937,0,36 months,Male,House,Rent,20-25,>500
1938,0,36 months,Female,Other,Rent,>25,>500
1939,1,36 months,Male,Car,Rent,>25,>500
1940,1,36 months,Male,House,Own,20-25,300-500
1941,0,36 months,Female,Car,Mortgage,>25,>500
1942,1,36 months,Male,House,Rent,>25,>500
1943,1,36 months,Female,House,Mortgage,>25,300-500
1944,0,36 months,Male,House,Rent,20-25,>500
1945,0,36 months,Male,Car,Rent,20-25,300-500
1946,1,36 months,Male,House,Rent,20-25,300-500
1947,1,36 months,Male,House,Rent,20-25,300-500
1948,1,36 months,Male,House,Mortgage,20-25,300-500
1949,0,36 months,Female,House,Rent,>25,>500
1950,0,36 months,Female,House,Mortgage,20-25,>500
1951,1,36 months,Female,House,Mortgage,>25,300-500
1952,0,36 months,Female,Other,Mortgage,20-25,>500
1953,1,36 months,Female,Personal,Mortgage,>25,300-500
1954,1,36 months,Male,Personal,Own,>25,>500
1955,1,60 months,Male,Medical,Mortgage,20-25,>500
1956,0,36 months,Female,House,Rent,>25,>500
1957,0,36 months,Female,House,Mortgage,20-25,>500
1958,1,36 months,Male,Other,Rent,20-25,300-500
1959,1,36 months,Female,House,Mortgage,>25,300-500
1960,0,36 months,Female,House,Rent,20-25,>500
1961,1,36 months,Male,House,Mortgage,20-25,300-500
1962,1,36 months,Male,Car,Mortgage,20-25,300-500
1963,1,36 months,Male,House,Rent,>25,>500
1964,1,36 months,Female,House,Mortgage,>25,300-500
1965,1,36 months,Male,House,Mortgage,>25,>500
1966,1,36 months,Male,Personal,Rent,20-25,300-500
1967,0,36 months,Female,Other,Mortgage,>25,>500
1968,0,36 months,Male,House,Rent,20-25,>500
1969,1,36 months,Male,House,Mortgage,>25,>500
1970,0,36 months,Male,House,Mortgage,20-25,>500
1971,0,36 months,Female,Car,Own,20-25,>500
1972,0,36 months,Female,House,Rent,20-25,>500
1973,0,36 months,Male,House,Own,20-25,300-500
1974,1,36 months,Male,Car,Own,20-25,300-500
1975,1,36 months,Female,House,Rent,>25,>500
1976,1,36 months,Male,Car,Mortgage,20-25,300-500
1977,0,60 months,Male,Car,Mortgage,>25,>500
1978,1,36 months,Male,House,Rent,20-25,>500
1979,0,36 months,Female,House,Rent,>25,>500
1980,1,36 months,Female,Car,Own,>25,300-500
1981,0,36 months,Female,House,Mortgage,>25,>500
1982,0,60 months,Male,House,Rent,>25,300-500
1983,1,36 months,Male,House,Rent,20-25,300-500
1984,1,36 months,Male,Personal,Mortgage,20-25,>500
1985,1,36 months,Male,House,Mortgage,>25,>500
1986,0,36 months,Male,House,Rent,20-25,300-500
1987,1,36 months,Male,Car,Mortgage,>25,>500
1988,1,36 months,Female,Wedding,Mortgage,>25,300-500
1989,1,36 months,Male,Other,Rent,20-25,>500
1990,0,36 months,Female,Car,Mortgage,20-25,>500
1991,1,36 months,Female,House,Mortgage,>25,300-500
1992,0,36 months,Female,Wedding,Own,>25,>500
1993,1,60 months,Male,House,Rent,20-25,>500
1994,1,36 months,Male,House,Rent,20-25,300-500
1995,0,36 months,Female,House,Mortgage,>25,>500
1996,1,36 months,Female,House,Mortgage,>25,300-500
1997,0,60 months,Male,House,Mortgage,>25,300-500
1998,0,36 months,Female,House,Rent,>25,>500
1999,0,36 months,Female,Car,Mortgage,>25,>500
2000,1,36 months,Male,Other,Rent,20-25,300-500
2001,0,36 months,Male,Other,Rent,20-25,300-500
2002,1,60 months,Male,Medical,Rent,20-25,>500
2003,1,36 months,Male,Other,Own,20-25,300-500
2004,0,36 months,Female,House,Rent,>25,>500
2005,1,36 months,Female,Car,Rent,>25,300-500
2006,1,36 months,Female,Personal,Rent,20-25,300-500
2007,1,36 months,Female,House,Mortgage,>25,300-500
2008,0,36 months,Female,Car,Mortgage,>25,>500
2009,1,60 months,Male,House,Rent,20-25,>500
2010,0,36 months,Male,Car,Mortgage,20-25,300-500
2011,0,36 months,Male,House,Mortgage,20-25,>500
2012,0,36 months,Female,House,Rent,>25,>500
2013,0,36 months,Male,House,Rent,>25,>500
2014,1,36 months,Female,House,Rent,>25,300-500
2015,1,36 months,Female,House,Mortgage,>25,300-500
2016,1,36 months,Male,Personal,Mortgage,>25,>500
2017,0,36 months,Male,Other,Rent,>25,>500
2018,1,36 months,Female,Other,Mortgage,>25,300-500
2019,0,36 months,Male,Car,Mortgage,20-25,>500
2020,1,36 months,Female,House,Own,20-25,>500
2021,1,36 months,Male,House,Mortgage,>25,>500
2022,0,36 months,Female,Car,Rent,>25,>500
2023,0,36 months,Male,House,Rent,>25,>500
2024,1,36 months,Female,Personal,Mortgage,20-25,>500
2025,1,36 months,Male,House,Mortgage,20-25,300-500
2026,1,36 months,Male,House,Mortgage,20-25,300-500
2027,1,36 months,Female,Car,Rent,>25,300-500
2028,0,36 months,Female,House,Mortgage,>25,>500
2029,1,60 months,Male,Medical,Mortgage,20-25,>500
2030,0,36 months,Female,Car,Mortgage,20-25,>500
2031,1,36 months,Female,House,Own,>25,300-500
2032,1,36 months,Female,House,Rent,>25,300-500
2033,1,36 months,Male,House,Rent,20-25,300-500
2034,1,36 months,Male,House,Rent,20-25,300-500
2035,0,36 months,Male,House,Own,20-25,300-500
2036,1,36 months,Male,Personal,Mortgage,20-25,300-500
